ID,cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2
11950,1,3,46,3.0,0.0,12.666666666666666,13.02134998974974,1.9130434782608696,1.207864726725486,5.2105263157894735,2.992603994911473,2,2,2,3,3,3,0.08928571428571429,0.06355403721447209,0.060267857142857144,0.06195285591716104,2,3,0.31170532,0.27892488,0.21167828,0.26809862,0,0,0.47445214,0.43129823,0.8571428571428571,0.8333333333333334,70.56000000000003,0.8333333333333339,2.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28030306,5.0,0.75,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.5863393890734093,0.5863393890734093,0,3,0,0,0,0,3,5,8,8,4,1,1,0,0,0,0,0,6.599661290897179,1.8870183281544526,6.26121712213322,383.0,570.0454545454545,276.6,301.6363636363636,312.45,22.270769230769275,13.382564102564103,134.6078416406454
11951,1,1,15,1.0,0.0,14.0,0.0,1.9333333333333333,0.9611501047232548,4.857142857142857,2.8248171333264556,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999994,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,6.490681083773811,1.8703674687805025,6.027061006361396,366.5,584.0,330.5,347.5,349.85714285714283,23.42500000000001,13.470000000000002,nan
11952,1,1,13,1.0,0.0,12.0,0.0,2.1538461538461537,1.281025230440697,5.25,3.139134700306227,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000001,2.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,6.648663768176347,1.894415897360857,6.094608454161652,486.0,565.4,358.2,365.4,381.0,4.305000000000007,15.64,nan
11954,1,1,15,1.0,0.0,14.0,0.0,2,1.1952286093343936,4.785714285714286,3.0514299090419756,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,2,1,0,0,0,0,0,6.645454114628566,1.8939330291271854,6.170778820726525,0,608.5,255.33333333333334,280.5,312.8333333333333,17.382142857142867,14.312857142857148,nan
11956,1,1,14,1.0,0.0,13.0,0.0,2,1.2403473458920846,4.6923076923076925,3.147272699304428,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,0,0,6.645311574684318,1.8939115796565402,6.134133761247063,486.0,592.6666666666666,301.1666666666667,312.8333333333333,314.0,17.932307692307717,13.98769230769231,nan
11957,1,1,9,1.0,0.0,8.0,0.0,2,1.5,4.875,3.4798527267687636,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6.648215616122086,1.894348490258562,5.817188664106825,486.0,591.6666666666666,300.0,290.3333333333333,260.0,18.940000000000026,12.605000000000004,nan
11958,1,1,9,1.0,0.0,8.0,0.0,2.3333333333333335,1.6583123951777,6.0,3.4641016151377544,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,6.632636540775976,1.8920023934406944,5.803556973178979,0,613.6666666666666,245.33333333333334,250.66666666666666,314.0,-12.784999999999997,17.029999999999998,nan
11959,1,1,10,1.0,0.0,8.0,0.0,1.8,1.1352924243950935,5.0,2.23606797749979,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.5,1.0,1.0,1.0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6.635760952326372,1.8924733488231766,5.806290833285575,0,588.75,271.0,271.75,330.0,29.515000000000015,11.130000000000003,83.8966879531062
11962,1,1,14,1.0,0.0,12.0,0.0,2.0714285714285716,1.4392458342578487,5.416666666666667,3.426814199158682,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,6.571395925267924,1.8827262795274302,5.4761632710566035,486.0,583.25,336.25,347.0,345.3333333333333,4.305000000000007,15.64,76.56620543381187
11986,1,1,12,1.0,0.0,10.0,0.0,2.25,1.5447859516333116,6.1,3.3600595232822887,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,6.642968237594005,1.8935588873370361,5.978671413834603,0,612.0,284.0,264.0,351.0,-14.814999999999998,17.81,87.72439874419736
12001,1,1,10,1.0,0.0,9.0,0.0,2,1.0540925533894598,4.777777777777778,2.657391276244755,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,6.386656291191472,1.8542108593208018,5.677027814392419,0,581.5,214.66666666666666,248.25,285.6666666666667,19.100000000000023,12.831111111111113,nan
12002,1,1,10,1.0,0.0,9.0,0.0,2.1,1.449137674618944,5.222222222222222,3.292340531117567,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,6.588757772651728,1.8853648288719151,5.856673575690425,486.0,593.75,300.75,286.0,300.3333333333333,9.700000000000017,14.142222222222227,nan
12003,1,1,6,1.0,0.0,5.0,0.0,2.5,1.760681686165901,6.6,3.8781438859330635,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6.605670453894206,1.8879284398469032,5.284536363115365,0,632.0,201.0,217.0,260.0,-35.11999999999995,19.400000000000002,nan
12005,1,1,11,1.0,0.0,10.0,0.0,2.090909090909091,1.3751033019046572,5.1,3.3600595232822887,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,6.645279735865156,1.8939067884748058,5.980751762278641,0,622.5,211.25,225.75,279.25,10.564999999999998,14.270000000000007,nan
12007,1,1,11,1.0,0.0,10.0,0.0,2.090909090909091,1.7002673586554236,5.6,3.7735924528226414,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,6.646999828070377,1.894165599193697,6.042727116427615,0,600.1666666666666,222.2,280.8333333333333,309.4,18.77909090909094,13.372727272727271,nan
12015,1,1,6,1.0,0.0,5.0,0.0,2.1666666666666665,1.4719601443879744,5.0,2.5298221281347035,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6.657158003323973,1.8956926672511194,5.325726402659178,486.0,583.0,307.3333333333333,299.0,283.5,-1.2799999999999727,14.68,nan
12016,1,2,21,2.0,0.0,9.5,0.5,1.9523809523809523,1.2031704150364766,5.0,2.8654015976455156,0,0,1,0,0,1,0.05263157894736842,0.0,0.05263157894736842,0.0,0,0,0.3453995,0.0,0.3453995,0.0,0,0,0.6726997,0.32730022,1.0,0.9473684210526315,101.07999999999991,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939819,3.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,6,3,1,1,1,0,0,0,0,0,6.635959670704204,1.8925032949595506,5.9374376001037605,377.5,587.6,308.7,321.1,329.8888888888889,23.53986842105263,12.336052631578948,89.55774927872504
12030,1,1,8,1.0,0.0,7.0,0.0,1.625,0.7440238091428449,4.428571428571429,1.5907898179514348,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,6.631982594172404,1.891903793307898,6.631982594172404,486.0,586.0,340.5,345.0,347.6666666666667,54.70142857142861,7.368571428571428,nan
12031,1,1,11,1.0,0.0,10.0,0.0,1.9090909090909092,1.3751033019046572,4.7,3.2264531609803355,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,6.64885125540464,1.8944440961977032,5.983966129864176,486.0,596.6666666666666,287.3333333333333,301.8333333333333,321.8,27.485000000000014,11.91,nan
12034,1,1,11,1.0,0.0,9.0,0.0,2.727272727272727,1.7372915179041823,7.333333333333333,3.7416573867739413,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0000001,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0,6.6025106500850095,1.8874499782260938,5.942259585076509,0,582.75,214.0,247.25,242.5,-31.734999999999985,20.170000000000005,nan
12038,1,4,104,4.0,0.0,19.25,7.660776723022281,2.3173076923076925,3.5451715367235224,8.480519480519481,14.034845679117156,0,0,1,1,1,2,0.040668590668590666,0.02968404359911243,0.02057780182780183,0.029197289355673738,0,1,0.11648009,0.021710321,0.21868457,0.19134171,0,0,0.41401345,0.37672114,0.825,0.7654320987654321,65.00378499440089,0.8437764474156889,1.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.21806261,2.0,3.1666666666666665,0.8657894736842107,0.9473684210526315,0.9473684210526315,0.7771838164434074,0.7771838164434074,1,4,0,1,2,0,0,1,22,10,5,3,1,0,0,0,0,0,6.404874690936034,1.8570593709006458,4.782306435898906,433.3333333333333,590.3809523809524,263.2857142857143,278.95238095238096,312.3,-4.121136363636339,20.665909090909093,110.92926595063521
12039,1,1,10,1.0,0.0,9.0,0.0,2.3,1.5670212364724212,6.0,3.39934634239519,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,6.012833830018912,1.7938961565548215,5.344741182239034,0,599.25,265.25,300.5,361.75,-9.099999999999994,16.764444444444447,nan
12040,1,3,70,3.0,0.0,17.333333333333332,7.3181661333667165,2.7714285714285714,5.68540319799832,9.326923076923077,16.939622593477914,0,0,0,0,0,0,0.029513888888888888,0.0017361111111111119,0.019675925925925927,0.013985006913882606,0,0,0.1613141,0.037266977,0.13679801,0.046129834,0,0,0.42453203,0.40865678,0.7714285714285715,0.75,45.79101123595506,0.8226767971946221,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0,0.5,0.2289239,5.0,6.333333333333333,0.8333333333333333,0.9444444444444444,0.9444444444444444,0.32149572600244536,0.32149572600244536,0,3,0,0,6,0,0,0,17,7,9,2,4,0,0,0,0,0,6.280439584281188,1.8374399755274013,5.398974379469793,370.8,590.4736842105264,303.8421052631579,335.10526315789474,347.88235294117646,-7.7743775100401535,21.21686746987952,96.10335349109933
12041,1,4,134,4.0,0.0,27.75,15.514106484100203,1.962686567164179,1.647083165372286,4.918918918918919,3.865148354751298,0,0,0,1,3,2,0.06645753447890407,0.009334421360565866,0.06221170240213321,0.0223014769172799,0,1,0.28077698,0.16292445,0.2810798,0.14630622,0,0,0.4608099,0.3360994,0.9433962264150944,0.6752136752136753,70.61521052383424,0.8069583049743467,3.0,3.0,7.0,1.0,0.0,2.0,29.0,3.0,1.0,2.0,5.0,4.0,4.0,1.0,5.0,0.0,4.0,4.0,8.0,1.0,4.0,1.5,0.47142005,8.0,2.6666666666666665,0.8648717948717948,0.9833333333333332,0.9833333333333332,0.8204490890814315,0.8204490890814315,1,2,0,0,1,0,2,3,22,12,13,6,7,0,0,0,0,0,6.4727819249533285,1.8676059890458043,5.633717601348268,424.4,582.4615384615385,250.40425531914894,272.9807692307692,310.7857142857143,2.4167857142857656,19.87821428571429,133.83422821899768
12054,1,1,23,1.0,0.0,20.0,0.0,1.826086956521739,1.1541298931561732,5.05,3.0736785778607367,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,0.9523809523809523,123.47999999999988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,7,3,1,2,1,0,0,0,1,0,6.40719592897621,1.857421722644472,5.446116539629778,0,622.5,284.5,319.0,324.0,21.565000000000026,15.220000000000002,75.89901776247922
12066,1,1,19,1.0,0.0,17.0,0.0,1.6842105263157894,0.8852263727398502,4.470588235294118,2.81001668529322,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.8571428571428571,1.0,1.0,0,0,0,1,1,0,0,0,0,0,6,2,0,1,1,0,0,0,0,0,6.102848469320676,1.8087556243700715,5.763801332136193,421.3333333333333,573.875,294.625,298.25,302.3333333333333,42.86500000000001,11.752222222222223,82.95320858008417
12067,1,1,11,1.0,0.0,9.0,0.0,2.727272727272727,1.7372915179041823,7.333333333333333,3.7416573867739413,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0000001,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0,6.6025106500850095,1.8874499782260938,5.942259585076509,0,582.75,214.0,247.25,242.5,-31.734999999999985,20.170000000000005,nan
12068,1,3,121,3.0,0.0,33.333333333333336,14.007934259633796,1.9917355371900827,1.6757877141242912,5.04,3.90620019968255,0,1,1,1,3,3,0.06802525286298107,0.011370056650427604,0.06678362616418991,0.031848181724196165,0,1,0.32677805,0.18294334,0.2886158,0.15882348,0,0,0.52574384,0.35954982,0.9411764705882353,0.6886792452830188,71.55026590703845,0.8090828456601219,2.0,3.0,5.0,1.0,0.0,1.0,25.0,3.0,1.0,2.0,5.0,4.0,3.0,1.0,5.0,0.0,4.0,4.0,7.0,0.0,3.0,3.0,0.5300882,8.0,5.0,0.8785714285714287,1.0,1.0,0.826219275345226,0.826219275345226,1,2,0,1,1,0,2,3,21,11,13,6,6,0,0,0,0,0,6.4766442877225385,1.868202519397082,5.5607551965294535,424.4,580.468085106383,246.27906976744185,269.8085106382979,305.55263157894734,-7.891003236245922,22.88932038834952,132.64972699028442
12077,1,3,42,3.0,0.0,12.333333333333334,7.408703590297622,1.8333333333333333,1.0573013661495896,4.864864864864865,2.820409805015041,0,0,0,1,1,1,0.036616161616161616,0.03869079153041556,0.029793729723603495,0.037680216072691605,0,1,0.41817874,0.06548984,0.33737147,0.12617017,0,0,0.5582477,0.32891518,0.8947368421052632,0.8095238095238095,61.74000000000001,0.8095238095238101,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24369876,3.0,2.4,0.9166666666666666,1.0,1.0,0.49599469880107844,0.49599469880107844,1,3,1,0,3,0,0,0,10,4,4,1,2,0,0,0,0,0,6.344126047647739,1.8475293529320973,6.177175362183325,410.3333333333333,588.2941176470588,287.1764705882353,302.5882352941176,303.46666666666664,38.13622807017546,11.086842105263155,124.45209204319177
12096,1,4,58,4.0,0.0,12.75,6.417748826496718,2.0172413793103448,1.0677304888660828,5.490196078431373,3.005697524471162,1,1,1,2,2,2,0.03790322580645161,0.0502076852137851,0.033234225451967386,0.04887057421792245,1,2,0.25250086,0.16341124,0.31527874,0.2003162,0,0,0.48645902,0.3435157,0.8928571428571429,0.7818181818181819,70.58333333333336,0.8275713105901786,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23005378,6.0,3.1666666666666665,0.7952380952380953,1.0,0.9714285714285715,0.8965242530835472,0.8965242530835472,1,4,0,0,0,0,0,1,15,7,4,2,2,0,0,0,0,0,6.354504711868377,1.849163964840756,5.846144334918907,413.25,595.7727272727273,265.5,289.5,284.94117647058823,18.17950000000002,13.829000000000004,141.72363630028525
12124,1,1,6,1.0,0.0,5.0,0.0,2.5,1.760681686165901,6.6,3.8781438859330635,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6.605670453894206,1.8879284398469032,5.284536363115365,0,632.0,201.0,217.0,260.0,-35.11999999999995,19.400000000000002,nan
12126,1,1,7,1.0,0.0,6.0,0.0,2.2857142857142856,1.6035674514745464,6.0,3.366501646120693,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,6.637360307180927,1.89271434034748,5.53113358931744,0,588.0,324.0,363.0,502.0,-10.754999999999995,16.25,nan
12130,1,1,19,1.0,0.0,18.0,0.0,1.8421052631578947,0.898341551894183,4.722222222222222,2.88300683229536,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,6.648759156938034,1.894430244315485,6.279383648219255,383.0,601.875,242.25,273.125,321.875,28.765000000000015,13.718888888888891,nan
12131,1,4,46,4.0,0.0,10.0,5.873670062235365,1.9782608695652173,1.0850321128843783,5.45,3.138072656902641,0,2,0,1,3,1,0.03273809523809523,0.03508876822187975,0.035894278135657445,0.039005519289048905,0,1,0.24710779,0.105427004,0.26691523,0.09947846,0,0,0.45018643,0.32891786,0.8571428571428571,0.8181818181818182,67.76000000000002,0.8235427363334338,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3129831,4.0,3.4,0.875,1.0,0.9722222222222222,0.8793526283300233,0.8793526283300233,2,3,0,0,0,0,0,0,12,6,2,1,3,0,0,0,0,0,6.388865208767138,1.854556664006377,5.749978687890423,447.5,580.125,287.3125,284.125,262.6666666666667,23.255000000000024,12.499999999999996,138.26577971129296
12138,1,5,137,5.0,0.0,22.8,16.85704600456438,1.9927007299270072,1.6156238567635666,5.06140350877193,3.795854358489651,0,1,1,1,3,4,0.05290853000454083,0.030005887537045778,0.04524239820337644,0.03972417823131701,0,1,0.36391962,0.14040196,0.28343296,0.13402419,0,0,0.42674637,0.3106846,0.9482758620689655,0.7131147540983607,109.60162601626017,0.841748158212475,2.0,3.0,5.0,1.0,0.0,1.0,25.0,3.0,1.0,2.0,5.0,4.0,3.0,1.0,5.0,0.0,4.0,4.0,7.0,0.0,3.0,3.0,0.19083175,9.0,4.4,0.8805555555555556,1.0,1.0,0.8100989612441538,0.8100989612441538,1,3,1,1,2,0,2,4,25,13,13,7,6,0,0,0,0,0,6.442413963550919,1.862903308942354,5.651240318904316,399.14285714285717,580.7254901960785,249.2127659574468,273.4117647058824,312.07142857142856,3.6437118644067823,18.614000000000008,132.8811307214416
