id,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler
12773,7,2,2,0,0,2,2,1,1,2,1,1,1,0,0,2,3,0,0,2,0,2,2,0,0,1,4,3,1,0,0,1,7,0,0,1,2,2,1,3,1,1,0,0,1,1,1,0,0,3,2,1,2,0,2,1,0,0,0,0,0,0,1,0
12788,5,3,1,0,0,1,1,0,3,1,1,1,1,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0
12790,20,5,4,0,0,4,3,0,4,3,5,3,0,4,1,2,10,2,0,1,0,1,4,0,0,1,2,0,0,0,0,0,12,0,2,1,1,1,2,6,1,1,1,0,0,3,0,1,1,2,4,2,6,6,3,1,2,0,2,0,0,0,1,0
12796,5,1,1,0,0,1,1,0,1,2,2,1,1,1,0,1,2,1,0,1,0,2,2,0,0,0,2,2,0,0,0,0,6,0,0,2,1,2,2,3,1,1,0,0,1,1,0,0,1,1,3,1,2,0,1,1,0,0,0,0,0,0,1,0
12800,19,4,4,0,0,4,3,1,2,4,7,4,2,4,0,1,10,2,0,3,0,2,6,0,0,2,2,2,0,0,0,0,15,2,3,1,4,2,1,4,0,2,1,0,1,2,0,1,1,4,7,4,5,3,1,3,0,0,2,0,0,1,2,0
12801,5,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,3,1,0,1,0,1,1,0,0,0,2,2,0,0,0,0,6,1,0,1,0,1,1,3,0,1,0,0,1,1,0,0,1,1,3,1,2,0,1,3,0,0,0,0,0,0,1,0
12803,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,2,2,0,0,0,0,3,0,0,1,1,1,1,2,3,1,0,0,1,1,0,0,1,1,5,1,3,2,1,0,0,0,0,0,0,0,0,0
12806,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,2,0,0,0,0,4,0,0,2,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0
12809,8,2,2,0,0,2,1,1,1,3,1,0,0,1,0,2,2,1,0,2,0,2,3,0,0,2,4,3,1,0,1,0,6,1,0,3,1,2,1,2,2,1,0,0,1,1,0,0,1,2,4,1,4,2,2,2,0,0,0,0,0,0,0,0
12811,13,1,1,0,0,1,1,0,1,1,5,1,2,3,0,1,9,1,0,2,0,1,1,0,0,1,4,2,2,0,0,1,12,2,3,1,2,2,2,3,0,0,0,0,0,0,0,0,0,3,6,2,2,6,5,2,0,0,1,0,0,0,1,0
12812,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,2,0,4,0,1,1,0,0,1,2,2,0,0,0,0,7,0,0,3,0,1,1,3,1,1,0,0,1,1,0,0,1,1,4,2,1,1,3,4,0,0,0,0,0,0,0,0
12815,5,1,0,0,0,0,0,0,1,1,2,0,0,2,0,1,3,1,0,1,0,3,3,0,0,1,3,2,1,1,0,0,4,2,1,3,2,1,2,0,2,3,0,1,2,1,0,0,1,3,3,0,2,1,0,0,0,0,1,0,0,0,0,0
12816,15,4,3,0,0,2,3,0,4,3,5,3,0,3,1,1,5,3,0,3,1,3,7,0,0,0,4,2,0,0,0,0,14,4,1,4,3,0,2,3,2,1,0,0,2,2,1,0,1,4,6,1,6,1,1,2,0,0,2,0,0,0,2,0
12818,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,3,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0
12820,2,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
12822,31,7,4,0,0,4,4,2,5,5,8,2,2,5,1,1,12,6,0,7,1,6,13,0,0,0,5,2,1,1,0,0,32,5,2,6,11,7,6,8,4,3,1,0,1,5,3,0,0,7,12,3,8,6,8,3,3,0,3,0,0,0,1,0
12824,6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,3,0,1,1,0,0,1,3,3,0,0,0,0,8,0,1,3,2,4,1,2,2,1,0,0,1,1,0,0,1,4,6,1,3,2,1,2,0,0,0,0,0,0,0,0
12826,13,5,4,0,0,2,4,0,5,2,3,0,0,3,0,0,5,2,1,4,0,4,7,0,0,3,5,2,3,0,1,2,9,2,1,3,3,0,0,3,2,3,0,2,1,4,2,1,1,3,6,3,5,2,4,3,1,0,1,0,0,0,1,0
12827,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12829,5,1,1,0,0,1,1,0,1,1,2,1,0,1,0,1,1,0,0,2,0,0,1,0,0,2,4,3,0,0,0,0,5,1,0,1,2,1,0,1,0,1,0,0,1,1,0,0,1,3,4,3,2,1,1,2,0,0,0,0,0,0,1,0
12830,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,3,1,0,2,0,2,0,0,0,0,2,2,0,0,0,0,3,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12833,9,1,1,0,0,1,1,0,1,2,1,0,0,0,0,1,6,2,0,3,1,0,1,0,0,1,1,1,0,0,0,0,9,1,0,1,1,1,0,5,0,1,0,0,1,1,0,0,1,1,4,1,2,2,2,2,0,0,0,0,0,0,1,0
12835,4,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,2,2,0,0,0,0,5,1,0,1,0,1,0,2,0,1,0,0,1,1,0,0,1,1,2,1,2,1,1,2,0,0,0,0,0,0,1,0
12838,4,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,2,0,0,0,2,1,1,0,1,0,5,1,1,1,1,3,1,1,2,1,0,0,1,0,0,0,0,3,6,2,2,2,0,1,0,0,0,0,0,0,0,0
12840,14,4,3,0,0,3,2,1,3,3,6,4,1,4,1,1,6,2,0,2,0,1,4,0,0,2,2,2,0,0,0,0,11,1,2,1,1,2,0,4,0,1,1,0,0,2,1,1,1,3,5,3,4,1,1,1,1,0,0,0,0,0,2,0
12841,13,3,2,0,0,1,2,0,3,1,4,2,1,1,0,0,5,2,0,2,0,1,4,0,0,3,2,2,0,0,0,0,9,1,0,2,2,2,0,3,2,1,0,0,1,1,0,1,0,4,7,4,6,1,2,3,0,0,1,0,0,0,1,0
12844,9,4,4,0,0,3,4,0,4,3,2,1,0,2,0,0,5,2,0,0,0,1,5,0,0,0,2,1,0,0,0,0,9,3,1,1,1,1,0,4,1,1,0,0,1,1,0,0,1,2,5,2,5,1,0,0,0,0,0,0,0,0,2,0
12845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12846,7,2,2,0,0,1,2,0,2,1,2,0,1,0,0,0,2,2,1,3,0,0,2,0,0,1,2,2,0,0,0,0,9,2,0,2,1,1,1,4,1,1,0,0,1,2,0,0,2,1,3,1,2,1,1,2,1,0,0,0,0,0,1,0
12847,14,4,3,0,0,3,2,1,3,3,6,4,1,4,1,1,6,2,0,2,0,1,4,0,0,2,2,2,0,0,0,0,11,1,2,1,1,2,0,4,0,1,1,0,0,2,1,1,1,3,5,3,4,1,1,1,1,0,0,0,0,0,2,0
12848,8,2,2,0,1,1,1,0,1,1,2,1,0,1,0,1,2,1,0,2,0,0,2,0,0,2,4,3,0,0,0,0,7,0,0,1,2,3,0,2,0,1,0,0,1,1,0,0,1,2,3,1,2,1,1,2,0,0,0,0,0,0,1,0
12850,9,2,2,0,1,1,1,0,1,2,1,1,1,0,0,1,5,1,0,1,1,1,3,0,0,0,2,1,1,0,1,0,4,0,0,1,1,1,1,3,1,1,0,0,1,0,0,0,0,3,5,1,3,2,0,1,1,0,0,0,0,0,1,0
12851,5,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0
12853,6,2,2,0,1,1,1,0,1,2,2,1,0,1,0,0,3,0,0,2,1,0,2,0,0,2,2,2,0,0,0,0,6,1,0,1,2,0,0,2,0,1,0,0,1,1,0,0,1,2,5,3,1,1,1,1,0,0,0,0,0,0,1,0
12855,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,3,2,1,0,1,0,4,1,0,1,1,1,1,2,2,2,0,0,2,1,0,0,1,2,4,0,4,3,1,1,0,0,0,0,0,0,0,0
12861,14,6,5,0,0,3,5,1,5,2,3,0,0,2,0,1,7,3,0,2,0,1,8,0,0,1,3,2,0,0,0,0,12,4,2,4,3,1,0,2,3,2,1,0,1,1,0,0,1,7,9,1,8,3,2,3,0,0,0,0,0,1,2,0
12863,5,2,2,0,0,2,2,0,2,2,2,1,0,1,0,0,4,0,0,0,0,2,4,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,0,4,0,2,0,1,1,2,1,0,2,0,2,2,3,1,0,1,0,0,0,0,0,0,2,0
12864,11,2,1,0,0,1,1,0,2,1,5,4,1,4,0,1,6,3,0,1,0,1,2,0,0,1,1,1,0,0,0,0,8,0,3,1,1,0,2,2,1,0,0,0,0,3,0,2,1,2,5,4,2,2,2,2,0,0,2,0,0,2,1,0
12866,8,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,2,2,0,3,0,1,4,0,0,1,4,2,1,0,1,0,8,2,1,2,3,0,0,1,1,3,0,0,2,1,0,0,1,3,5,2,2,2,1,3,0,0,1,0,0,0,0,0
12868,13,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,11,1,0,1,0,2,1,0,0,1,2,2,0,0,0,0,7,2,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,5,8,3,4,1,1,3,0,0,0,0,0,1,0,0
12873,21,7,5,0,0,5,3,2,5,5,8,4,2,5,1,1,10,3,0,3,0,2,6,0,0,2,3,3,0,0,0,0,18,3,3,1,3,3,1,6,0,3,3,0,0,4,2,2,1,4,8,5,7,3,2,1,2,0,0,0,0,0,3,0
12877,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
12879,21,7,5,0,0,5,3,2,5,5,8,4,2,5,1,1,10,3,0,3,0,2,6,0,0,2,3,3,0,0,0,0,18,3,3,1,3,3,1,6,0,3,3,0,0,4,2,2,1,4,8,5,7,3,2,1,2,0,0,0,0,0,3,0
12882,35,13,11,1,1,9,7,1,9,5,4,3,1,4,0,3,17,4,0,3,0,2,11,0,0,5,5,3,2,0,0,0,23,2,1,3,3,3,3,9,3,5,5,0,0,3,2,0,0,7,16,2,15,7,7,5,2,0,0,0,0,0,4,0
12883,7,1,1,0,0,1,1,1,0,0,4,1,1,2,0,0,5,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,5,1,1,0,0,0,2,1,0,1,1,1,0,1,0,1,0,3,6,5,1,1,2,1,0,0,1,0,0,0,0,0
12885,14,4,3,0,0,3,2,1,3,3,6,4,1,4,1,1,6,2,0,2,0,1,4,0,0,2,2,2,0,0,0,0,11,1,2,1,1,2,0,4,0,1,1,0,0,2,1,1,1,3,5,3,4,1,1,1,1,0,0,0,0,0,2,0
12886,13,3,2,0,1,2,2,0,3,2,3,1,1,2,0,0,6,1,1,3,0,2,3,0,0,2,3,2,2,0,1,0,9,1,0,1,2,1,1,5,2,2,2,0,0,0,0,0,0,4,5,3,5,0,1,1,1,0,0,0,0,1,1,0
12889,16,4,3,0,0,3,2,1,3,3,7,4,1,5,1,1,8,2,0,2,0,1,4,0,0,2,2,2,0,0,0,0,12,1,3,1,1,2,0,4,0,1,1,0,0,2,1,1,1,3,5,3,4,2,1,1,1,0,0,0,0,0,2,0
12895,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12900,14,4,3,0,0,3,2,1,3,3,6,4,1,4,1,1,6,2,0,2,0,1,4,0,0,2,2,2,0,0,0,0,11,1,2,1,1,2,0,4,0,1,1,0,0,2,1,1,1,3,5,3,4,1,1,1,1,0,0,0,0,0,2,0
12902,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12904,16,4,3,0,0,3,2,1,3,3,6,4,1,4,1,1,8,2,0,2,0,1,4,0,0,2,2,2,0,0,0,0,12,1,3,1,1,2,0,4,0,1,1,0,0,2,1,1,1,3,6,4,4,1,1,1,1,0,0,0,0,0,2,0
12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12917,13,7,5,0,0,5,3,2,4,3,6,2,2,2,1,1,5,1,0,0,0,2,9,0,1,1,3,3,0,0,0,0,14,5,2,3,1,0,2,4,2,3,2,0,1,5,3,2,0,3,3,1,5,2,2,1,1,0,1,0,0,0,2,0
12919,23,6,5,0,0,5,3,1,4,4,5,3,1,3,1,3,8,2,0,4,0,3,11,0,0,6,6,3,3,1,1,1,26,7,6,4,3,3,4,8,3,1,0,0,0,4,2,1,0,4,8,5,4,9,4,5,1,0,4,0,0,0,1,0
12922,18,5,3,0,0,3,3,1,5,3,11,7,4,5,3,1,3,2,0,3,0,6,9,0,1,4,3,1,1,1,0,0,21,6,4,2,4,2,7,3,1,2,0,0,1,4,3,1,0,3,9,7,1,6,2,3,0,0,4,0,0,0,0,0
12923,23,7,6,0,0,5,3,2,4,6,7,3,2,4,0,1,8,3,0,2,1,3,11,0,0,1,3,2,0,0,0,0,26,8,4,3,6,0,5,8,4,4,3,1,0,5,2,1,1,2,6,4,5,6,4,3,1,0,4,1,0,0,1,0
12925,15,2,2,0,0,2,2,0,2,4,3,2,0,3,0,0,9,1,0,2,1,2,4,0,0,0,1,0,0,0,0,0,18,3,3,0,4,1,3,7,1,1,1,1,0,3,1,1,0,2,3,2,4,4,3,1,1,0,3,1,0,0,2,0
12926,23,7,6,0,0,5,3,2,4,6,7,3,2,4,0,1,8,3,0,2,1,3,11,0,0,1,3,2,0,0,0,0,26,8,4,3,6,0,5,8,4,4,3,1,0,5,2,1,1,2,6,4,5,6,4,3,1,0,4,1,0,0,1,0
12927,19,2,2,0,0,1,2,0,2,2,8,4,2,5,0,1,8,2,0,3,0,2,4,0,0,4,4,2,1,1,0,0,24,5,4,2,8,1,7,7,3,1,1,1,0,7,3,3,2,3,9,4,3,7,4,4,0,0,4,1,0,0,0,0
12930,24,6,4,0,0,4,4,0,6,5,7,3,3,4,0,0,11,3,0,1,1,5,12,0,0,4,4,1,2,0,1,1,27,7,5,1,3,0,7,10,2,3,2,2,0,1,1,0,0,3,7,4,5,6,5,2,2,0,3,1,0,0,1,0
12931,16,3,2,0,0,2,2,0,3,4,3,1,0,4,0,0,9,1,0,2,0,6,8,0,0,4,4,1,1,0,0,1,20,4,3,1,7,0,3,8,0,1,1,1,0,2,1,1,0,3,7,2,3,5,3,1,0,0,1,1,0,0,1,1
12932,17,3,3,0,0,3,3,0,4,4,2,0,1,0,1,2,8,3,0,4,0,4,4,0,0,2,1,0,0,0,0,0,17,3,2,0,2,2,4,6,0,1,1,0,0,2,0,0,0,4,5,1,3,3,3,3,2,0,1,0,0,1,0,0
12933,5,1,1,0,0,1,1,0,1,1,4,2,1,1,1,0,3,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,8,3,1,1,1,1,1,2,0,0,0,0,0,2,2,0,0,2,3,2,2,0,0,2,0,0,1,0,0,1,1,0
12937,21,5,3,0,0,4,2,1,4,3,8,3,3,4,2,3,8,3,0,4,0,6,8,0,0,2,2,1,1,0,1,0,22,7,4,4,4,2,4,4,2,3,2,0,0,5,2,1,0,7,11,5,6,5,3,4,3,0,4,0,0,1,1,0
12940,13,2,2,0,0,2,2,0,2,3,7,3,1,3,1,1,3,2,0,2,1,4,6,0,1,1,3,2,1,0,0,0,19,7,4,2,3,2,4,4,2,1,1,0,0,4,2,1,0,2,4,4,2,3,2,5,1,0,2,0,0,0,1,0
12942,13,1,1,0,0,1,1,0,1,1,7,5,3,2,1,0,7,1,0,2,0,2,3,0,0,0,2,2,0,0,0,0,17,5,5,1,1,1,1,5,1,1,0,0,0,2,2,0,0,1,6,2,4,2,2,2,0,1,2,0,0,0,1,0
12943,10,2,2,0,0,2,2,1,2,2,3,2,1,2,1,0,4,2,0,1,0,4,3,0,0,0,0,0,0,0,0,0,14,2,2,0,1,0,4,5,2,3,2,0,0,2,0,1,0,1,4,2,1,4,3,5,1,0,1,0,0,0,1,0
12944,18,3,3,0,0,3,3,0,3,5,4,2,1,3,0,1,9,1,0,3,0,3,5,0,0,0,2,1,0,0,0,0,19,3,3,1,4,3,5,7,1,1,1,1,0,4,1,1,1,4,7,2,6,4,4,1,1,0,3,1,0,1,2,0
12945,10,2,2,0,0,2,2,0,2,3,2,2,0,2,0,0,4,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,9,1,1,0,2,0,2,4,1,1,1,1,0,1,0,1,0,1,2,1,2,3,2,1,0,0,2,1,0,0,1,0
12948,10,1,1,0,0,1,1,0,1,2,2,2,0,2,0,0,3,1,0,1,0,1,1,0,0,2,2,1,0,0,0,0,9,2,1,0,3,2,1,2,0,1,1,1,0,1,0,1,0,1,1,1,0,4,2,2,0,0,1,1,0,1,0,0
12949,10,2,2,0,0,2,2,0,2,3,3,2,1,2,1,0,4,2,0,1,0,4,3,0,0,0,0,0,0,0,0,0,14,2,2,0,1,0,4,5,2,3,2,0,0,2,0,1,0,1,4,2,1,4,3,5,1,0,1,0,0,0,1,0
12950,16,3,2,0,0,2,2,0,3,4,3,1,0,2,0,1,6,2,0,5,1,4,4,0,0,1,1,0,0,0,0,0,21,4,3,3,5,3,4,7,2,2,1,1,0,1,1,0,0,1,2,1,3,3,2,1,0,0,2,1,0,0,2,0
12951,23,7,4,0,0,4,2,0,5,3,6,2,3,3,1,0,10,4,0,1,1,5,10,0,0,3,4,2,1,0,0,1,24,8,3,1,3,1,6,9,2,2,2,1,0,2,1,0,0,4,6,3,5,4,5,4,3,0,3,1,0,0,1,0
12953,13,2,2,0,0,2,2,0,2,3,7,3,1,3,1,1,3,2,0,2,1,4,6,0,1,1,3,2,1,0,0,0,19,7,4,2,3,2,4,4,2,1,1,0,0,4,2,1,0,2,4,4,2,3,2,5,1,0,2,0,0,0,1,0
12956,15,5,3,0,0,3,2,1,4,3,2,1,1,1,0,0,9,3,0,2,0,1,6,0,0,0,0,0,0,0,0,0,14,1,1,1,2,2,2,6,1,1,1,0,0,1,1,1,0,3,4,1,4,2,3,0,0,0,0,0,0,0,2,0
12959,21,6,4,0,0,4,3,3,3,2,4,2,0,5,0,1,12,1,0,3,0,2,8,0,0,2,2,1,0,0,0,0,20,2,1,1,3,1,5,9,1,1,0,1,0,3,1,1,2,2,9,2,8,4,1,2,0,0,1,0,0,1,1,0
12960,6,1,1,0,0,1,1,0,1,1,3,2,1,2,0,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,1,0,1,0,2,1,1,1,1,3,2,2,2,1,3,0,0,1,0,0,0,0,0
12962,26,9,4,0,0,3,3,1,8,3,10,6,2,7,2,2,9,6,0,3,0,2,8,0,0,2,4,3,0,0,0,0,21,3,3,5,7,3,0,5,4,4,3,1,0,3,1,1,1,6,8,4,6,2,1,3,2,0,1,0,0,0,2,0
12964,13,3,2,0,0,2,2,1,2,1,2,2,0,3,0,1,7,0,0,3,0,0,4,0,0,1,2,1,0,0,0,0,12,1,0,0,2,1,3,5,0,0,0,0,0,1,0,1,0,2,7,2,6,2,1,1,0,0,1,0,0,1,1,0
12972,7,1,1,0,0,1,0,1,0,1,3,1,0,1,1,1,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,3,4,1,3,2,0,1,1,0,1,1,0,1,0,0
12973,5,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,2,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
12976,13,2,2,0,0,2,2,0,2,3,7,3,1,3,1,1,3,2,0,2,1,4,6,0,1,1,3,2,1,0,0,0,19,7,4,2,3,2,4,4,2,1,1,0,0,4,2,1,0,2,4,4,2,3,2,5,1,0,2,0,0,0,1,0
12978,11,3,3,0,0,3,3,0,3,4,3,1,0,3,0,0,7,0,0,1,1,2,5,0,0,0,2,1,0,0,0,0,11,3,2,1,4,0,3,3,0,1,1,1,0,3,1,1,0,3,5,2,5,4,2,1,0,0,1,1,0,0,2,0
12980,19,2,2,0,0,1,2,0,2,2,8,4,2,5,0,1,8,2,0,3,0,2,4,0,0,4,4,2,1,1,0,0,24,5,4,2,8,1,7,7,3,1,1,1,0,7,3,3,2,3,9,4,3,7,4,4,0,0,4,1,0,0,0,0
12991,24,6,4,0,0,4,4,0,6,5,7,3,3,4,0,0,11,3,0,1,1,5,12,0,0,4,4,1,2,0,1,1,27,7,5,1,3,0,7,10,2,3,2,2,0,1,1,0,0,3,7,4,5,6,5,2,2,0,3,1,0,0,1,0
12992,10,2,2,0,0,2,2,1,2,2,3,2,1,2,1,0,4,2,0,1,0,4,3,0,0,0,0,0,0,0,0,0,14,2,2,0,1,0,4,5,2,3,2,0,0,2,0,1,0,1,4,2,1,4,3,5,1,0,1,0,0,0,1,0
12993,15,2,2,0,0,2,1,1,1,3,4,2,1,2,0,0,8,0,0,3,0,6,5,0,0,2,1,0,0,0,0,0,17,4,3,1,3,0,2,4,0,2,1,1,0,3,1,1,0,4,5,1,5,4,5,3,0,0,2,1,0,1,1,0
12996,11,1,1,0,0,1,1,0,1,2,4,3,2,1,1,0,6,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,12,4,1,0,1,1,2,3,0,1,1,0,0,3,1,0,0,2,4,2,2,1,2,3,2,0,2,0,0,0,1,0
12997,11,3,2,0,0,2,2,0,3,3,4,1,2,3,0,0,4,2,0,3,0,4,7,0,0,3,4,1,3,1,1,1,14,5,2,1,4,2,2,2,1,2,1,0,1,4,1,2,0,1,3,4,1,2,3,4,1,0,1,0,0,0,1,0
12998,10,2,2,0,0,2,2,0,2,3,3,2,1,2,1,0,4,2,0,1,0,4,3,0,0,0,0,0,0,0,0,0,14,2,2,0,1,0,4,5,2,3,2,0,0,2,0,1,0,1,4,2,1,4,3,5,1,0,1,0,0,0,1,0
13000,15,2,2,0,0,2,2,0,2,4,3,2,0,3,0,0,9,1,0,2,1,2,4,0,0,0,1,0,0,0,0,0,18,3,3,0,4,1,3,7,1,1,1,1,0,3,1,1,0,2,3,2,4,4,3,1,1,0,3,1,0,0,2,0
13001,17,3,3,0,0,3,3,0,3,4,3,2,0,3,0,0,8,2,0,2,1,3,8,0,0,1,2,0,0,0,0,0,22,4,3,0,4,0,3,10,1,2,1,1,0,3,1,1,0,3,5,3,5,4,4,1,1,0,2,1,0,1,2,0
13002,23,6,5,0,0,5,3,1,4,4,5,3,1,3,1,3,8,2,0,4,0,3,11,0,0,6,6,3,3,1,1,1,26,7,6,4,3,3,4,8,3,1,0,0,0,4,2,1,0,4,8,5,4,9,4,5,1,0,4,0,0,0,1,0
13005,13,1,1,0,0,1,1,0,1,1,7,5,3,2,1,0,7,1,0,2,0,2,3,0,0,0,2,2,0,0,0,0,17,5,5,1,1,1,1,5,1,1,0,0,0,2,2,0,0,1,6,2,4,2,2,2,0,1,2,0,0,0,1,0
13008,11,3,3,0,0,3,3,0,3,4,3,1,0,3,0,0,7,0,0,1,1,2,5,0,0,0,2,1,0,0,0,0,11,3,2,1,4,0,3,3,0,1,1,1,0,3,1,1,0,3,5,2,5,4,2,1,0,0,1,1,0,0,2,0
13009,14,2,2,0,0,2,2,0,2,2,3,2,0,3,0,0,7,2,0,0,0,2,5,0,0,1,2,0,0,0,0,0,15,3,3,0,2,0,2,7,1,1,1,1,0,3,1,2,0,1,4,3,3,4,3,2,0,0,2,1,0,0,1,0
13011,11,1,1,0,0,1,1,0,1,2,4,3,2,1,1,0,6,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,12,4,1,0,1,1,2,3,0,1,1,0,0,3,1,0,0,2,4,2,2,1,2,3,2,0,2,0,0,0,1,0
13014,23,5,3,0,0,3,2,0,4,3,10,4,3,4,2,2,11,2,0,2,1,5,9,0,0,1,5,2,1,0,1,0,24,6,4,5,8,3,2,4,2,5,4,2,0,2,1,0,0,6,10,3,6,5,3,1,1,0,1,1,0,0,2,0
13015,15,2,2,0,0,2,2,0,2,4,3,2,0,3,0,0,9,1,0,2,1,2,4,0,0,0,1,0,0,0,0,0,18,3,3,0,4,1,3,7,1,1,1,1,0,3,1,1,0,2,3,2,4,4,3,1,1,0,3,1,0,0,2,0
13016,17,3,3,0,0,3,3,0,4,4,2,0,1,0,1,2,8,3,0,4,0,4,4,0,0,2,1,0,0,0,0,0,17,3,2,0,2,2,4,6,0,1,1,0,0,2,0,0,0,4,5,1,3,3,3,3,2,0,1,0,0,1,0,0
13017,16,3,2,0,0,2,2,0,3,4,3,1,0,4,0,0,9,1,0,2,0,6,8,0,0,4,4,1,1,0,0,1,20,4,3,1,7,0,3,8,0,1,1,1,0,2,1,1,0,3,7,2,3,5,3,1,0,0,1,1,0,0,1,1
13027,18,4,3,0,0,3,1,3,1,1,3,2,0,2,0,2,7,1,0,2,0,0,4,0,0,0,2,1,0,0,0,0,13,1,2,0,1,3,1,6,0,0,0,0,0,2,0,2,0,1,5,1,3,2,2,2,1,0,2,0,0,0,0,0
